NPRI ID,Facility name,Company name,Address,City,Province,PostalCode,Latitude,Longitude,Emissions,Units,Facility details,Facility information,Report year
31497,Pengrowth Ghost Pine 6-21,Pine Cliff Energy Ltd.,,,Alberta,,51.668956,-113.208611,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331497&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2019/31497,2022
31498,Pengrowth McLeod 9-6-57-14w5,Pine Cliff Energy Ltd.,,,Alberta,,53.899356,-116.060911,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331498&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2019/31498,2022
31499,Three Hills Equity Gas Plant,Pine Cliff Energy Ltd.,,,Alberta,,51.716313,-113.250015,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331499&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2019/31499,2022
31504,Wapiti 01-22-066-08w6,Tourmaline Oil Corp,,Calgary,Alberta,,54.721667,-119.111249,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331504&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31504,2022
31505,Wapiti 04-03-066-08w6,Modern Resources Inc.,Modern Resources Inc.,,Alberta,,54.67812,-119.129924,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331505&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2019/31505,2022
31506,Wapiti 4-9-66-8w6m Mwb,Tourmaline Oil Corp,,Calgary,Alberta,,54.692575,-119.155128,39.56,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331506&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31506,2022
31507,Wapiti 05-04-068-08w6,Tourmaline Oil Corp,,Calgary,Alberta,T2P 3H7,54.856125,-119.166796,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331507&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/31507,2022
31508,Wapiti 11-25-66-8w6m Comp Stn,Tourmaline Oil Corp,,Calgary,Alberta,,54.743518,-119.073283,56.06,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331508&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31508,2022
31510,Wapiti 13-15-067-08w6,Modern Resources Inc.,,,Alberta,,54.805169,-119.141371,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331510&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2019/31510,2022
31511,Wapiti 13-20-67-8w6,Modern Resources Inc.,,,Alberta,,54.819615,-119.192226,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331511&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2019/31511,2022
31520,Garrington 10-28 Bty,Persist Oil & Gas Inc.,,N/A,Alberta,,51.775068,-114.223161,20.57,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331520&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31520,2022
31525,Manitok Stolberg 6-21-42-15 Group,Persist Oil & Gas Inc.,,N/A,Alberta,,52.6285,-116.1062,25.75,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331525&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31525,2022
31528,Skbt0024416,Vermilion Energy Inc.,,N/A,Saskatchewan,,51.301889,-108.743196,0.51,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331528&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31528,2022
31532,Skbtb4l3910,Vermilion Energy Inc.,,N/A,Saskatchewan,,49.05246,-102.0088,0.64,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331532&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31532,2022
31540,Kaybob Gas Gathering 11-15-062-18w5,Crescent Point Energy Corp.,,N/A,Alberta,,54.365091,-116.616818,30.79,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331540&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31540,2022
31541,Xto 07-20-061-19w5,XTO Energy Canada ULC,,,Alberta,V0C1R0,54.288643,-116.810578,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331541&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2019/31541,2022
31542,Kaybob 07-20-060-19w5 Ggs,Whitecap Resources Inc.,,N/A,Alberta,,54.201356,-116.810576,1172.71,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331542&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31542,2022
31543,Xto 02-25-060-20w5,XTO Energy Canada ULC,,N/A,Alberta,,54.212369,-116.860558,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331543&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/31543,2022
31544,Xto 02-19-058-19w5,XTO Energy Canada ULC,,,Alberta,V0C1R0,54.022943,-116.810115,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331544&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2019/31544,2022
31545,Xto 01-23-061-03w6,XTO Energy Canada ULC,,N/A,Alberta,,54.284996,-118.328289,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331545&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/31545,2022
31546,12- 14 Elmworth,Pipestone Energy Corp.,888 3 Street Southwest,Calgary,Alberta,T2P 5C5,55.0643,-118.9638,39.43,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331546&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31546,2022
31549,Todd Birch A-44-I/94-A-13 Compressor Station If_a,Todd Energy Canada Limited,,Fort St. John,British Columbia,,56.95199,-121.54208,113.27,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331549&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31549,2022
31551,Jumpbush Ob 14-13-20-20w4,Razor Energy Corp.,203 Road,Vulcan County,Alberta,T0L 0B5,50.701286,-112.650554,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331551&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31551,2022
31552,Valhalla Comp Stn 13-16,Advantage Energy Ltd.,,Valhalla,Alberta,,55.50321,-119.496624,135.23,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331552&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31552,2022
31553,Boundary Lk Central 14-09-86-13w600,Enercapita Energy Ltd.,,N/A,Alberta,,56.448131,-119.994409,23.49,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331553&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31553,2022
31554,Manitok 10-33-085-11w6 Gas Plant,Enercapita Energy Ltd.,,,Alberta,,56.41641,-119.66861,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331554&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2020/31554,2022
31557,7g 10-16-063-04w6,Seven Generations Energy Ltd.,,Kakwa,Alberta,,54.452532,-118.53835,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331557&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2019/31557,2022
31559,Wildrose 16-25-048-13w5 Gas Plant,Tidewater Midstream and Infrastructure Ltd.,,Lodgepole,Alberta,,53.175976,-115.759748,11.45,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331559&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31559,2022
31560,Brazeau Compressor - 06-20-048-13 W5m,Tidewater Midstream and Infrastructure Ltd.,,Drayton Valley,Alberta,,53.154117,-115.869279,22.65,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331560&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31560,2022
31561,Parkland 13-24-014-26w4 Injection,Rampart Oil Inc.,,N/A,Alberta,,50.192022,-113.433098,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331561&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2019/31561,2022
31562,Pipestone 12-35-070-09w6 Gas Plant,Tidewater Midstream and Infrastructure Ltd.,,Dimsdale,Alberta,,55.106917,-119.268472,129.4,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331562&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31562,2022
31563,Willesden Green 01-27-040-06w5,Inplay Oil Corp.,,Willesden,Alberta,,52.466887,-114.772225,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331563&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31563,2022
31564,Willgrn 03-27-041-07w5,Inplay Oil Corp.,,Willgrn,Alberta,,52.554191,-114.927955,1.22,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331564&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31564,2022
31567,Kakwa 16-06-064-04w6,ARC Resources Ltd.,,N/A,Alberta,,54.514333,-118.582486,0,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331567&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31567,2022
31569,Kakwa 10-16-062-04w6,ARC Resources Ltd.,,N/A,Alberta,,54.365067,-118.534369,64.34,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331569&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31569,2022
31570,Kakwa 16-16-064-04w6,ARC Resources Ltd.,,N/A,Alberta,,54.543427,-118.532149,133.92,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331570&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31570,2022
31571,Westbrick 09-16-048-12w5,Westbrick Energy Ltd.,,Yellowhead County,Alberta,,53.143278,-115.686627,23.46,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331571&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31571,2022
31572,Will Grn 03-34-041-06w5,Inplay Oil Corp.,,Willesden Green,Alberta,,52.568661,-114.784062,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331572&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31572,2022
31573,Huxley 13-34-033-24w4 (Sf 14-27),Inplay Oil Corp.,,Huxley,Alberta,,51.879949,-113.332534,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331573&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2020/31573,2022
31587,Kerrobert 4-17-33-24 W3,Teine Energy Ltd.,*Near* 51 Hwy,Oakdale,Saskatchewan,,51.825248,-109.379747,0.21,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331587&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31587,2022
31595,Wapiti Sour Gas Processing Plant,Keyera Corp,,Grand Prairie,Alberta,,54.80878,-119.05879,42.14,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331595&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31595,2022
31604,Anegada 16-35-073-08w6 Mwb,Anegada Oil Corp.,,Grande Prairie,Alberta,T8V8B9,55.3723,-119.105992,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331604&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2019/31604,2022
31606,Anegada 01-12-073-09w6 Mwb,Tamarack Acquisition Corp.,,N/A,Alberta,,55.303259,-119.234168,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331606&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2020/31606,2022
31607,06-09-61-27 W5m,I3 Energy Canada Ltd.,207 9th Avenue Southwest,Calgary,Alberta,T2P 1K3,54.259533,-117.991448,13.06,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331607&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31607,2022
31608,Oei Simon 15-6-63-25,Gain Energy Ltd.,,Wapiti,Alberta,,54.42557,-117.77162,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331608&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2019/31608,2022
31610,Samson Long Lake Rainbow South 2-1,Sanling Energy Ltd.,,,Alberta,,58.25455,-119.182514,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331610&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2019/31610,2022
31611,Eyremore 16-7-17-18w4,Sanling Energy Ltd.,,,Alberta,V0C1R0,50.424629,-112.458846,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331611&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2019/31611,2022
31612,Aitken Creek Sour Gas Plant C-046-C,Tourmaline Oil Corp,,Calgary,British Columbia,,57.03949,-121.82333,222.05,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331612&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31612,2022
31618,Saskatoon Branch - Wentz Ave,Doepker Industries Ltd.,2721 Wentz Avenue,Saskatoon,Saskatchewan,S7K 4B6,52.172268,-106.6564,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331618&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/31618,2022
31625,Kobes Gas Mwb A-010-J/094-B-09,Canadian Natural Resources Limited,,N/A,British Columbia,,56.66875,-122.24062,25.45,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331625&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31625,2022
31626,Kakwa 04-04-061-05w6 Swb,Tourmaline Oil Corp,,Grande Cache,Alberta,,54.241457,-118.696622,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331626&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2019/31626,2022
31627,Wapiti Gas Plant 07-35,Pgi Processing Ulc,Bald Mountain Tower Road,Grande Prairie,Alberta,,54.841466,-118.950781,124.94,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331627&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31627,2022
31628,Doe 05-05,Tourmaline Oil Corp,,Dawson Creek,British Columbia,,55.90305,-120.32122,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331628&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2019/31628,2022
31629,Enchant 4-2-13-17w4 Ggs,Sanling Energy Ltd.,,,Alberta,V0C1R0,50.049851,-112.230891,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331629&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2019/31629,2022
31630,Smoky 11-23 Pad Effluent Battery,Tourmaline Oil Corp,,Hinton,Alberta,,53.94385,-118.0383,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331630&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2019/31630,2022
31631,Enhance Energy - Haynes 10-15,Enhance Energy Inc.,,Haynes,Alberta,,52.268542,-113.347062,4.25,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331631&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31631,2022
31632,Spirit River 13-28-78-8w6 Ggs,Tourmaline Oil Corp,,Calgary,Alberta,,55.79411,-119.18634,10.59,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331632&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31632,2022
31634,Tourmaline Gundy Gas Plant (C-060-A / 94-B-16),Tourmaline Oil Corp,,Calgary,British Columbia,,56.801313,-122.121084,905.21,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331634&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31634,2022
31637,Enhance Energy - Innisfail 01-03,Enhance Energy Inc.,,Innisfail,Alberta,,51.971653,-114.052391,3.76,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331637&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31637,2022
31639,Tourmaline Med Lodge Gas Plant (14-03-052-23w5),Tourmaline Oil Corp,,Calgary,Saskatchewan,,49.51922,-101.41762,487.73,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331639&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31639,2022
31640,12-14-047-25w3 Brs,Rife Resources Ltd.,517 10 Avenue Southwest,Calgary,Saskatchewan,T2R 0A8,53.054328,-109.561548,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331640&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2020/31640,2022
31643,Enhance Energy - Fenn Big Valley 05-14,Enhance Energy Inc.,,Fenn Big Valley,Alberta,,52.090235,-112.763829,5.99,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331643&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31643,2022
31644,Wildmere Ge Battery #1 05-24,Enerplus Corporation,3000 - 333 7 Avenue Southwest,Calgary,Alberta,T2P2Z1,53.065041,-110.611513,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331644&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2019/31644,2022
31647,Rimbey 06-28-042-03w5 Mwb - Abbt0153318,Kiwetinohk Energy Corp.,,Rimbey,Alberta,,52.64507,-114.376382,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331647&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31647,2022
31648,Abwi100130204204w502,Kiwetinohk Resources Corp.,1900 - 250 2nd,Calgary,Alberta,T2P0C1,52.66694,-114.41886,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331648&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2019/31648,2022
31649,Abwi102110904403w502,Kiwetinohk Resources Corp.,1900 - 250 2nd,Calgary,Alberta,T2P 0C1,52.76899,-114.36746,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331649&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2019/31649,2022
31650,Abwi102153104203w502,Kiwetinohk Resources Corp.,1900 - 250 2nd,Calgary,Alberta,T2P0C1,52.64503,-114.37687,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331650&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2019/31650,2022
31651,Abwi102161504203w502,Kiwetinohk Resources Corp.,1900 - 250 2nd,Calgary,Alberta,T2P0C1,52.623196,-114.340558,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331651&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2019/31651,2022
31655,Windsor Biosolids Processing Facility,City of Windsor,4365 Sandwich Street,Windsor,Ontario,N9C 4C8,42.2799,-83.0859,17.05,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331655&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31655,2022
31661,Srl Nig Creek D-039-D,Storm Resources Ltd,,,British Columbia,,57.03125,-121.47812,,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331661&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2020/31661,2022
31662,Nig Creek Comp Stn C-039-D/094-H-03,Canadian Natural Resources Limited,,N/A,British Columbia,,57.11686,-121.72802,388.73,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331662&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31662,2022
31663,Buick Creek Comp Stn D-036-L,Canadian Natural Resources Limited,,N/A,British Columbia,,56.94792,-121.44062,294.52,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331663&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31663,2022
31667,Willesden Green 01-25 Battery,Nte Energy Canada Ltd,605 5 Street Southwest,Calgary,Alberta,T2P 1E5,52.64134,-115.15589,19.54,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331667&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31667,2022
31669,Limestone Cs 04-36,Pieridae Alberta Production Ltd.,,Clearwater County,Alberta,T0M 1C0,51.78253,-115.29692,106.3,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331669&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31669,2022
31673,Harmattan Eagle Hill Battery,AltaGas Ltd.,,N/A,Alberta,,51.87525,-114.48315,15.46,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331673&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31673,2022
31676,Chevron 03-36-061-21w5,Chevron Canada Resources,,Fox Creek,Alberta,,54.314125,-117.016679,1.21,Tonnes (t),"http://indicators-map.canada.ca/App/Detail?id=0331676&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2022/31676,2022
